data_atual,dia_da_semana,antecedencia,rota_principal,sentido,tipo_assento,turno,tkm_atual,preco_atual,mult_atual,data_atualizacao
2026-06-05,6,4,CMP-SJK,SJK-CMP,semi leito,MANHA,31.0,41.9,1.1598792207792201,
2026-06-05,6,4,CRG-SAO,CRG-SAO,semi leito,MANHA,,45.9,1.0,
2026-06-05,6,4,CRG-SAO,SAO-CRG,semi leito,MANHA,63.4,63.9,1.1349321705426332,
2026-06-05,6,4,MCE-RIO,MCE-RIO,semi leito,MANHA,48.94,86.75,1.4608,2026-05-18 21:14:04.089853
2026-06-05,6,4,OLP-SAO,OLP-SAO,semi leito,MANHA,69.4,134.9,1.2092018745493875,
2026-06-05,6,4,RAO-SAO,RAO-SAO,semi leito,MANHA,66.38,95.74,1.0099810426540285,
2026-06-05,6,4,RAO-SAO,SAO-RAO,semi leito,MANHA,,87.9,1.0150373134328359,
2026-06-05,6,4,RIO-SAO,RIO-SAO,semi leito,MANHA,69.91,89.9,1.0,
2026-06-05,6,4,RIO-SAO,SAO-RIO,semi leito,MANHA,89.3,100.61,1.1733986607142872,
2026-06-05,6,4,SAO-SJK,SAO-SJK,semi leito,MANHA,17.9,30.9,1.1957053487592215,
2026-06-05,6,4,SAO-SJK,SJK-SAO,semi leito,MANHA,20.57,41.46,1.274747247545583,
2026-06-05,6,4,SAO-SJP,SAO-SJP,semi leito,MANHA,64.02,102.9,1.088047761582509,
2026-06-05,6,4,SAO-SJP,SJP-SAO,semi leito,MANHA,71.59,107.0,1.0224391534391535,
2026-06-05,6,4,ANG-BHZ,ANG-BHZ,semi leito,NOITE,131.07,152.86,1.0,
2026-06-05,6,4,ANG-BHZ,BHZ-ANG,semi leito,NOITE,142.19,143.58,1.0,
2026-06-05,6,4,ARB-SAO,ARB-SAO,semi leito,NOITE,121.1,128.16,1.0,
2026-06-05,6,4,ARB-SAO,SAO-ARB,semi leito,NOITE,113.05,110.92,1.0,
2026-06-05,6,4,BAT-SAO,BAT-SAO,semi leito,NOITE,87.9,135.09,1.0,
2026-06-05,6,4,BAT-SAO,SAO-BAT,semi leito,NOITE,67.95,117.05,1.0,
2026-06-05,6,4,BHZ-BSB,BHZ-BSB,leito,NOITE,154.96,175.04,1.0,
2026-06-05,6,4,BHZ-BSB,BSB-BHZ,semi leito,NOITE,160.4,134.3,1.0419315068493167,
2026-06-05,6,4,BHZ-CAB,BHZ-CAB,semi leito,NOITE,118.72,136.65,1.0,
2026-06-05,6,4,BHZ-CAB,CAB-BHZ,semi leito,NOITE,109.67,135.9,1.0,
2026-06-05,6,4,BHZ-CDG,BHZ-CDG,semi leito,NOITE,93.97,127.9,1.0,
2026-06-05,6,4,BHZ-CDG,CDG-BHZ,semi leito,NOITE,97.76,126.27,1.0351583333333327,
2026-06-05,6,4,BHZ-CMP,BHZ-CMP,semi leito,NOITE,,100.61,1.0,
2026-06-05,6,4,BHZ-CMP,CMP-BHZ,semi leito,NOITE,95.15,100.61,1.0,
2026-06-05,6,4,BHZ-DTI,BHZ-DTI,semi leito,NOITE,62.7,89.68,1.0,
2026-06-05,6,4,BHZ-DTI,DTI-BHZ,semi leito,NOITE,50.4,94.91,1.0,
2026-06-05,6,4,BHZ-GYN,BHZ-GYN,semi leito,NOITE,106.04,117.51,1.0,
2026-06-05,6,4,BHZ-GYN,GYN-BHZ,semi leito,NOITE,114.44,111.18,1.0,
2026-06-05,6,4,BHZ-IPA,BHZ-IPA,semi leito,NOITE,69.18,94.91,1.0339951219512196,
2026-06-05,6,4,BHZ-IPA,IPA-BHZ,semi leito,NOITE,68.69,76.62,1.0,
2026-06-05,6,4,BHZ-MCE,BHZ-MCE,semi leito,NOITE,133.78,182.44,1.0,
2026-06-05,6,4,BHZ-MCL,BHZ-MCL,semi leito,NOITE,95.26,96.51,1.0,
2026-06-05,6,4,BHZ-MCL,MCL-BHZ,semi leito,NOITE,98.06,97.43,1.0,
2026-06-05,6,4,BHZ-RAO,BHZ-RAO,semi leito,NOITE,147.19,158.5,1.0,
2026-06-05,6,4,BHZ-RAO,RAO-BHZ,semi leito,NOITE,132.44,149.35,1.0,
2026-06-05,6,4,BHZ-RIO,BHZ-RIO,semi leito,NOITE,96.64,106.31,1.0,
2026-06-05,6,4,BHZ-RIO,RIO-BHZ,semi leito,NOITE,82.84,94.41,1.0,
2026-06-05,6,4,BHZ-SAO,BHZ-SAO,semi leito,NOITE,105.37,118.71,1.0018014403292181,
2026-06-05,6,4,BHZ-SAO,SAO-BHZ,semi leito,NOITE,106.49,119.61,1.0,
2026-06-05,6,4,BHZ-SJK,BHZ-SJK,semi leito,NOITE,135.6,126.45,1.0337559440559443,
2026-06-05,6,4,BHZ-SJK,SJK-BHZ,semi leito,NOITE,142.9,119.1,1.0,
2026-06-05,6,4,BHZ-UDI,BHZ-UDI,semi leito,NOITE,115.9,125.9,1.0,
2026-06-05,6,4,BHZ-UDI,UDI-BHZ,semi leito,NOITE,107.01,138.61,1.0,
2026-06-05,6,4,BHZ-VIX,BHZ-VIX,semi leito,NOITE,103.59,109.57,1.0084383458646617,
2026-06-05,6,4,BHZ-VIX,VIX-BHZ,semi leito,NOITE,98.85,104.34,1.0,
2026-06-05,6,4,BOA-MAN,BOA-MAN,semi leito,NOITE,158.15,215.56,1.1,
2026-06-05,6,4,BOA-MAN,MAN-BOA,semi leito,NOITE,132.3,170.91,1.1,
2026-06-05,6,4,CAB-JDF,CAB-JDF,semi leito,NOITE,48.2,66.2,1.0,
2026-06-05,6,4,CAB-JDF,JDF-CAB,semi leito,NOITE,50.99,75.42,1.0,
2026-06-05,6,4,CAB-RIO,CAB-RIO,semi leito,NOITE,37.4,43.61,1.0,
2026-06-05,6,4,CAB-RIO,RIO-CAB,semi leito,NOITE,36.97,44.72,1.0,
2026-06-05,6,4,CAB-SAO,CAB-SAO,semi leito,NOITE,114.23,121.44,1.1500802568218293,
2026-06-05,6,4,CAB-SAO,SAO-CAB,semi leito,NOITE,110.07,109.74,1.0414751773049646,
2026-06-05,6,4,CAB-VIX,CAB-VIX,semi leito,NOITE,79.37,105.95,1.0,
2026-06-05,6,4,CAB-VIX,VIX-CAB,semi leito,NOITE,,124.9,1.0224267441860466,
2026-06-05,6,4,CDG-RIO,CDG-RIO,semi leito,NOITE,54.76,64.72,1.0,
2026-06-05,6,4,CDG-RIO,RIO-CDG,semi leito,NOITE,60.9,73.01,1.0,
2026-06-05,6,4,CGR-SAO,CGR-SAO,semi leito,NOITE,142.67,176.45,1.1146739130434782,
2026-06-05,6,4,CMP-GUR,CMP-GUR,semi leito,NOITE,83.9,86.32,1.0,
2026-06-05,6,4,CMP-RIO,CMP-RIO,semi leito,NOITE,96.64,114.55,1.0,
2026-06-05,6,4,CMP-RIO,RIO-CMP,semi leito,NOITE,85.72,96.8,1.0,
2026-06-05,6,4,CMP-SAO,CMP-SAO,semi leito,NOITE,22.1,41.71,1.0,
2026-06-05,6,4,CMP-SAO,SAO-CMP,semi leito,NOITE,21.97,41.9,1.0,
2026-06-05,6,4,CPC-FLN,CPC-FLN,semi leito,NOITE,127.42,134.38,1.0,
2026-06-05,6,4,CPC-FLN,FLN-CPC,semi leito,NOITE,112.55,127.74,1.0,
2026-06-05,6,4,CRG-SAO,SAO-CRG,semi leito,NOITE,50.95,52.07,1.0840108401084012,
2026-06-05,6,4,GVS-SAO,SAO-GVS,semi leito,NOITE,122.04,147.92,1.0,
2026-06-05,6,4,IPA-VIX,IPA-VIX,semi leito,NOITE,95.1,111.92,1.0,
2026-06-05,6,4,IPA-VIX,VIX-IPA,semi leito,NOITE,93.73,115.11,1.0,
2026-06-05,6,4,JDF-SAO,JDF-SAO,semi leito,NOITE,82.73,104.31,1.0,
2026-06-05,6,4,JDF-SAO,SAO-JDF,semi leito,NOITE,143.44,115.61,1.0,
2026-06-05,6,4,MCE-RIO,MCE-RIO,semi leito,NOITE,34.95,60.23,1.0,
2026-06-05,6,4,MCE-RIO,RIO-MCE,semi leito,NOITE,39.49,66.05,1.2605,2026-05-18 21:14:04.089853
2026-06-05,6,4,MCE-SAO,MCE-SAO,semi leito,NOITE,102.9,140.51,1.0,
2026-06-05,6,4,MCE-SAO,SAO-MCE,semi leito,NOITE,94.53,127.9,1.0,
2026-06-05,6,4,MCL-RIO,RIO-MCL,semi leito,NOITE,124.28,180.9,1.0,
2026-06-05,6,4,OLP-SAO,OLP-SAO,semi leito,NOITE,68.75,120.91,1.0,
2026-06-05,6,4,OLP-SAO,SAO-OLP,semi leito,NOITE,73.34,140.24,1.0,
2026-06-05,6,4,PAS-SAO,PAS-SAO,semi leito,NOITE,,139.03,1.0,
2026-06-05,6,4,PAS-SAO,SAO-PAS,semi leito,NOITE,69.08,114.9,1.0,
2026-06-05,6,4,PNV-SAO,SAO-PNV,semi leito,NOITE,141.54,201.29,1.0,
2026-06-05,6,4,QAK-SAO,QAK-SAO,semi leito,NOITE,96.42,136.9,1.0,
2026-06-05,6,4,QAK-SAO,SAO-QAK,semi leito,NOITE,115.9,130.74,1.020875,
2026-06-05,6,4,QDC-SAO,QDC-SAO,semi leito,NOITE,143.72,174.7,1.0,
2026-06-05,6,4,QDC-SAO,SAO-QDC,semi leito,NOITE,125.47,167.11,1.0,
2026-06-05,6,4,RAO-RIO,RIO-RAO,semi leito,NOITE,134.78,172.94,1.0,
2026-06-05,6,4,RAO-SAO,RAO-SAO,semi leito,NOITE,,85.41,1.0,
2026-06-05,6,4,RAO-SAO,SAO-RAO,semi leito,NOITE,65.21,86.36,1.0,
2026-06-05,6,4,RIO-SAO,RIO-SAO,semi leito,NOITE,88.53,104.9,1.0,
2026-06-05,6,4,RIO-SAO,SAO-RIO,semi leito,NOITE,92.65,103.41,1.041876079054974,
2026-06-05,6,4,RIO-STS,RIO-STS,semi leito,NOITE,,114.53,1.0,
2026-06-05,6,4,RIO-STS,STS-RIO,semi leito,NOITE,117.3,114.65,1.0670880824673161,
2026-06-05,6,4,RIO-UDI,RIO-UDI,semi leito,NOITE,195.26,201.05,1.0482666508538898,
2026-06-05,6,4,RIO-UDI,UDI-RIO,semi leito,NOITE,161.32,227.75,1.0,
2026-06-05,6,4,RIO-VIX,RIO-VIX,semi leito,NOITE,95.0,106.3,1.0,
2026-06-05,6,4,RIO-VIX,VIX-RIO,semi leito,NOITE,108.72,116.9,1.0,
2026-06-05,6,4,SAO-SJK,SAO-SJK,semi leito,NOITE,,31.25,1.0,
2026-06-05,6,4,SAO-SJK,SJK-SAO,semi leito,NOITE,22.9,34.81,1.0586234567901234,
2026-06-05,6,4,SAO-SJP,SAO-SJP,semi leito,NOITE,96.49,104.41,1.0,
2026-06-05,6,4,SAO-SJP,SJP-SAO,semi leito,NOITE,100.86,114.9,1.000589552238806,
2026-06-05,6,4,SAO-UDI,SAO-UDI,semi leito,NOITE,91.27,113.43,1.0,
2026-06-05,6,4,SAO-UDI,UDI-SAO,semi leito,NOITE,85.8,114.21,1.059049342105264,
2026-06-05,6,4,SAO-VIX,SAO-VIX,leito,NOITE,170.17,283.14,1.0,
2026-06-05,6,4,SAO-VIX,VIX-SAO,leito,NOITE,196.19,273.62,1.0,
2026-06-05,6,4,BAT-SAO,BAT-SAO,semi leito,TARDE,62.76,130.06,1.0,
2026-06-05,6,4,BHZ-DTI,BHZ-DTI,semi leito,TARDE,,110.11,1.050457535121329,
2026-06-05,6,4,BHZ-DTI,DTI-BHZ,semi leito,TARDE,59.1,103.7,1.0531,
2026-06-05,6,4,BHZ-IPA,BHZ-IPA,semi leito,TARDE,63.03,80.9,1.0,
2026-06-05,6,4,BHZ-IPA,IPA-BHZ,semi leito,TARDE,56.07,105.35,1.0,
2026-06-05,6,4,BHZ-MCL,BHZ-MCL,semi leito,TARDE,70.78,129.36,1.0,
2026-06-05,6,4,BHZ-MCL,MCL-BHZ,semi leito,TARDE,80.54,135.78,1.0,
2026-06-05,6,4,BHZ-RIO,RIO-BHZ,semi leito,TARDE,74.26,100.7,1.0,
2026-06-05,6,4,BHZ-SJK,SJK-BHZ,semi leito,TARDE,144.23,123.7,1.0,
2026-06-05,6,4,BRU-SAO,BRU-SAO,semi leito,TARDE,,75.51,1.0,
2026-06-05,6,4,BRU-SAO,SAO-BRU,semi leito,TARDE,65.5,80.01,1.0535311224489803,
2026-06-05,6,4,CAB-JDF,CAB-JDF,semi leito,TARDE,54.57,68.9,1.0,
2026-06-05,6,4,CAB-JDF,JDF-CAB,semi leito,TARDE,47.57,78.57,1.2023525641025632,
2026-06-05,6,4,CAB-RIO,CAB-RIO,semi leito,TARDE,32.3,41.42,1.0,
2026-06-05,6,4,CGR-SAO,CGR-SAO,semi leito,TARDE,139.51,151.58,1.0,
2026-06-05,6,4,CGR-SAO,SAO-CGR,semi leito,TARDE,150.62,160.5,1.124294554455446,
2026-06-05,6,4,CMP-SAO,CMP-SAO,semi leito,TARDE,22.47,43.9,1.081556303778527,
2026-06-05,6,4,CMP-SAO,SAO-CMP,semi leito,TARDE,21.66,40.85,1.0059586526181359,
2026-06-05,6,4,CMP-SJK,CMP-SJK,semi leito,TARDE,31.1,41.9,1.0,
2026-06-05,6,4,CRG-SAO,CRG-SAO,semi leito,TARDE,41.68,46.1,1.0,
2026-06-05,6,4,GVS-SAO,GVS-SAO,semi leito,TARDE,127.3,147.88,1.0,
2026-06-05,6,4,MCL-RIO,MCL-RIO,semi leito,TARDE,132.72,209.86,1.0,
2026-06-05,6,4,MCL-SAO,MCL-SAO,semi leito,TARDE,128.97,183.51,1.0,
2026-06-05,6,4,MCL-SAO,SAO-MCL,semi leito,TARDE,125.6,158.88,1.0492420560747664,
2026-06-05,6,4,PNV-SAO,PNV-SAO,semi leito,TARDE,133.55,239.85,1.0,
2026-06-05,6,4,RAO-RIO,RAO-RIO,semi leito,TARDE,148.64,166.16,1.0,
2026-06-05,6,4,RAO-SAO,RAO-SAO,semi leito,TARDE,67.1,86.36,1.0,
2026-06-05,6,4,RAO-SAO,SAO-RAO,semi leito,TARDE,59.99,81.61,1.0,
2026-06-05,6,4,RIO-SAO,RIO-SAO,semi leito,TARDE,76.87,89.9,1.0,
2026-06-05,6,4,RIO-SAO,SAO-RIO,leito,TARDE,,128.16,1.0,
2026-06-05,6,4,SAO-SJK,SAO-SJK,semi leito,TARDE,21.9,34.9,1.040497126436781,
2026-06-05,6,4,SAO-SJK,SJK-SAO,semi leito,TARDE,,30.9,1.0,
2026-06-05,6,4,SAO-SJP,SAO-SJP,semi leito,TARDE,65.45,98.9,1.0,
2026-06-05,6,4,SAO-SJP,SJP-SAO,semi leito,TARDE,74.27,99.66,1.0012287234042554,
2026-06-05,6,4,SAO-VIX,SAO-VIX,semi leito,TARDE,173.46,188.17,1.0,
2026-06-05,6,4,SAO-VIX,VIX-SAO,semi leito,TARDE,217.59,226.63,1.0,
2026-06-06,7,5,CMP-SAO,CMP-SAO,semi leito,MADRUGADA,19.4,27.9,1.0,
2026-06-06,7,5,RAO-SAO,RAO-SAO,semi leito,MADRUGADA,79.16,90.9,1.0,
2026-06-06,7,5,RAO-SAO,SAO-RAO,semi leito,MADRUGADA,,90.45,1.0,
2026-06-06,7,5,RIO-SAO,RIO-SAO,leito,MADRUGADA,,119.92,1.0507000000000002,
2026-06-06,7,5,RIO-SAO,SAO-RIO,semi leito,MADRUGADA,103.69,135.59,1.0211138636363644,
2026-06-06,7,5,BAT-SAO,BAT-SAO,semi leito,MANHA,85.9,139.56,1.2513159999999999,
2026-06-06,7,5,BAT-SAO,SAO-BAT,semi leito,MANHA,84.31,128.88,1.0,
2026-06-06,7,5,BHZ-DTI,BHZ-DTI,semi leito,MANHA,72.34,104.9,1.0003020186335398,
2026-06-06,7,5,BHZ-DTI,DTI-BHZ,semi leito,MANHA,72.27,99.9,1.0,
2026-06-06,7,5,BHZ-IPA,BHZ-IPA,semi leito,MANHA,54.03,72.9,1.0,
2026-06-06,7,5,BHZ-IPA,IPA-BHZ,semi leito,MANHA,62.9,85.9,1.173303167420812,
2026-06-06,7,5,BHZ-MCL,BHZ-MCL,semi leito,MANHA,88.28,103.85,1.1390000000000007,
2026-06-06,7,5,BHZ-MCL,MCL-BHZ,semi leito,MANHA,97.4,112.9,1.2962142857142864,
2026-06-06,7,5,BHZ-RIO,BHZ-RIO,semi leito,MANHA,78.48,102.9,1.0697045215311007,
2026-06-06,7,5,BHZ-RIO,RIO-BHZ,semi leito,MANHA,108.69,131.9,1.4417568707482993,
2026-06-06,7,5,CAB-RIO,CAB-RIO,semi leito,MANHA,38.4,56.6,1.044719696969696,
2026-06-06,7,5,CAB-RIO,RIO-CAB,semi leito,MANHA,34.66,45.37,1.0,
2026-06-06,7,5,CDG-RIO,CDG-RIO,semi leito,MANHA,67.48,97.69,1.0,
2026-06-06,7,5,CDG-RIO,RIO-CDG,semi leito,MANHA,67.4,101.8,1.0,
2026-06-06,7,5,CMP-SAO,CMP-SAO,semi leito,MANHA,22.04,35.06,1.0056896551724137,
2026-06-06,7,5,CMP-SAO,SAO-CMP,semi leito,MANHA,20.28,35.9,1.0,
2026-06-06,7,5,CMP-SJK,SJK-CMP,semi leito,MANHA,31.81,41.9,1.0,
2026-06-06,7,5,CRG-SAO,CRG-SAO,semi leito,MANHA,,54.9,1.2472641093474426,
2026-06-06,7,5,CRG-SAO,SAO-CRG,semi leito,MANHA,37.07,47.62,1.0,
2026-06-06,7,5,MCE-RIO,MCE-RIO,semi leito,MANHA,45.8,76.15,1.1057416666666664,
2026-06-06,7,5,MCE-RIO,RIO-MCE,semi leito,MANHA,40.97,68.15,1.2897631578947366,
2026-06-06,7,5,RAO-SAO,RAO-SAO,semi leito,MANHA,69.49,111.91,1.1281,2026-05-21 21:27:11.648087
2026-06-06,7,5,RAO-SAO,SAO-RAO,semi leito,MANHA,64.72,95.9,1.163,2026-05-21 21:27:11.648087
2026-06-06,7,5,RIO-SAO,RIO-SAO,semi leito,MANHA,85.9,102.8,1.1456471367096999,
2026-06-06,7,5,RIO-SAO,SAO-RIO,semi leito,MANHA,70.59,99.9,1.1688311688311699,
2026-06-06,7,5,SAO-SJK,SAO-SJK,semi leito,MANHA,19.9,32.9,1.0,
2026-06-06,7,5,SAO-SJK,SJK-SAO,semi leito,MANHA,22.03,34.55,1.0673076923076925,
2026-06-06,7,5,SAO-SJP,SAO-SJP,semi leito,MANHA,64.57,108.05,1.0888196338137945,
2026-06-06,7,5,SAO-SJP,SJP-SAO,semi leito,MANHA,84.78,126.92,1.1677,2026-05-21 21:27:11.648087
2026-06-06,7,5,ARB-SAO,ARB-SAO,semi leito,NOITE,163.49,193.38,1.303763700564971,
2026-06-06,7,5,ARB-SAO,SAO-ARB,semi leito,NOITE,111.9,123.8,1.0540421875000001,
2026-06-06,7,5,BHZ-BSB,BHZ-BSB,leito,NOITE,157.1,201.6,1.2034148996655494,
2026-06-06,7,5,BHZ-BSB,BSB-BHZ,leito,NOITE,188.9,258.19,1.3138364363636332,
2026-06-06,7,5,BHZ-CAB,BHZ-CAB,semi leito,NOITE,133.53,135.04,1.0383526594223649,
2026-06-06,7,5,BHZ-CAB,CAB-BHZ,semi leito,NOITE,163.74,158.55,0.9006,2026-05-28 14:11:14.049953
2026-06-06,7,5,BHZ-CMP,BHZ-CMP,leito,NOITE,210.8,254.13,1.3828061574618102,
2026-06-06,7,5,BHZ-CMP,CMP-BHZ,leito,NOITE,237.14,314.48,1.35825421455939,
2026-06-06,7,5,BHZ-IPA,BHZ-IPA,semi leito,NOITE,65.82,102.32,1.0478636363636364,
2026-06-06,7,5,BHZ-IPA,IPA-BHZ,semi leito,NOITE,94.23,144.95,1.1811555555555544,
2026-06-06,7,5,BHZ-MCL,BHZ-MCL,semi leito,NOITE,103.47,111.24,1.0946291560102297,
2026-06-06,7,5,BHZ-MCL,MCL-BHZ,semi leito,NOITE,143.18,169.14,1.26318947368421,
2026-06-06,7,5,BHZ-RAO,BHZ-RAO,semi leito,NOITE,158.9,176.3,1.2347500000000013,
2026-06-06,7,5,BHZ-RAO,RAO-BHZ,semi leito,NOITE,146.94,222.61,1.2990227272727268,
2026-06-06,7,5,BHZ-RIO,BHZ-RIO,semi leito,NOITE,131.36,158.5,1.4123477183563928,
2026-06-06,7,5,BHZ-RIO,RIO-BHZ,semi leito,NOITE,193.9,223.22,1.4069867167919785,
2026-06-06,7,5,BHZ-SAO,BHZ-SAO,semi leito,NOITE,160.93,205.62,1.396379999999997,
2026-06-06,7,5,BHZ-SAO,SAO-BHZ,semi leito,NOITE,151.01,206.15,1.0952,2026-05-21 21:27:11.648087
2026-06-06,7,5,BHZ-SJK,BHZ-SJK,semi leito,NOITE,137.68,175.68,1.2293880388773135,
2026-06-06,7,5,BHZ-SJK,SJK-BHZ,semi leito,NOITE,149.84,288.86,1.2293880388773135,
2026-06-06,7,5,BHZ-UDI,BHZ-UDI,semi leito,NOITE,187.52,219.24,1.349131121642971,
2026-06-06,7,5,BHZ-UDI,UDI-BHZ,semi leito,NOITE,204.55,240.07,1.6727338509316771,
2026-06-06,7,5,BHZ-VIX,BHZ-VIX,semi leito,NOITE,116.31,155.34,1.3393158714890359,
2026-06-06,7,5,BHZ-VIX,VIX-BHZ,semi leito,NOITE,168.05,264.29,1.3561575617283952,
2026-06-06,7,5,BOA-MAN,BOA-MAN,semi leito,NOITE,174.27,260.36,1.1,
2026-06-06,7,5,BOA-MAN,MAN-BOA,semi leito,NOITE,126.47,242.96,1.1,
2026-06-06,7,5,CAB-RIO,RIO-CAB,semi leito,NOITE,40.96,65.39,1.1301111111111108,
2026-06-06,7,5,CAB-SAO,CAB-SAO,leito,NOITE,271.53,453.84,1.6999833333333352,
2026-06-06,7,5,CAB-SAO,SAO-CAB,leito,NOITE,136.57,173.19,1.1157407407407407,
2026-06-06,7,5,CDG-RIO,CDG-RIO,semi leito,NOITE,48.57,68.15,1.0,
2026-06-06,7,5,CDG-RIO,RIO-CDG,semi leito,NOITE,58.61,85.83,1.0,
2026-06-06,7,5,CGR-SAO,CGR-SAO,semi leito,NOITE,161.32,225.44,1.1049309664694278,
2026-06-06,7,5,CMP-RIO,CMP-RIO,semi leito,NOITE,99.57,131.71,1.1800857843137256,
2026-06-06,7,5,CMP-RIO,RIO-CMP,semi leito,NOITE,129.23,169.5,1.4730924731182795,
2026-06-06,7,5,CMP-SAO,CMP-SAO,semi leito,NOITE,32.9,44.9,1.1188038961038969,
2026-06-06,7,5,CMP-SAO,SAO-CMP,semi leito,NOITE,19.84,42.9,1.0688288288288315,
2026-06-06,7,5,CPC-FLN,CPC-FLN,leito,NOITE,196.61,262.04,1.4906,2026-05-21 21:27:11.648087
2026-06-06,7,5,CPC-FLN,FLN-CPC,leito,NOITE,224.84,291.06,1.203441043083899,
2026-06-06,7,5,CRG-SAO,SAO-CRG,semi leito,NOITE,34.47,45.81,1.0,
2026-06-06,7,5,IPA-VIX,IPA-VIX,semi leito,NOITE,118.54,150.0,1.3604779026217235,
2026-06-06,7,5,IPA-VIX,VIX-IPA,semi leito,NOITE,120.4,144.9,1.3047212199312737,
2026-06-06,7,5,JDF-SAO,JDF-SAO,semi leito,NOITE,175.12,196.13,1.6925103494265132,
2026-06-06,7,5,JDF-SAO,SAO-JDF,semi leito,NOITE,114.6,181.54,1.3263409604519774,
2026-06-06,7,5,MCE-RIO,RIO-MCE,semi leito,NOITE,32.26,59.94,1.2897631578947366,
2026-06-06,7,5,QDC-SAO,QDC-SAO,semi leito,NOITE,131.09,213.61,1.1631107001693946,
2026-06-06,7,5,QDC-SAO,SAO-QDC,semi leito,NOITE,101.18,174.69,1.0,
2026-06-06,7,5,RAO-SAO,RAO-SAO,semi leito,NOITE,73.16,109.43,1.2849,2026-05-21 21:27:11.648087
2026-06-06,7,5,RAO-SAO,SAO-RAO,semi leito,NOITE,60.94,91.19,1.0116997354497346,
2026-06-06,7,5,RIO-SAO,RIO-SAO,semi leito,NOITE,161.41,226.93,1.6300410152636415,
2026-06-06,7,5,RIO-SAO,SAO-RIO,semi leito,NOITE,106.31,142.11,1.2882380359612715,
2026-06-06,7,5,RIO-UDI,RIO-UDI,semi leito,NOITE,215.75,339.26,1.4454786838978049,
2026-06-06,7,5,RIO-UDI,UDI-RIO,semi leito,NOITE,182.27,264.14,1.1683269503546114,
2026-06-06,7,5,RIO-VIX,RIO-VIX,semi leito,NOITE,112.0,121.7,1.2086743485813545,
2026-06-06,7,5,RIO-VIX,VIX-RIO,semi leito,NOITE,126.65,131.9,1.3735548156104527,
2026-06-06,7,5,SAO-SJK,SAO-SJK,semi leito,NOITE,,31.86,1.0277752454991813,
2026-06-06,7,5,SAO-SJK,SJK-SAO,semi leito,NOITE,22.76,35.9,1.3088652173913036,
2026-06-06,7,5,SAO-SJP,SAO-SJP,semi leito,NOITE,111.43,125.41,1.0,
2026-06-06,7,5,SAO-SJP,SJP-SAO,semi leito,NOITE,138.9,172.87,1.261,2026-05-21 21:27:11.648087
2026-06-06,7,5,SAO-UDI,SAO-UDI,leito,NOITE,156.3,176.3,1.0497835497835506,
2026-06-06,7,5,SAO-UDI,UDI-SAO,leito,NOITE,150.4,225.65,1.4091564359267745,
2026-06-06,7,5,SAO-VIX,SAO-VIX,leito,NOITE,195.46,296.58,1.0955834954233425,
2026-06-06,7,5,SAO-VIX,VIX-SAO,leito,NOITE,252.96,364.54,1.4586754241926678,
2026-06-06,7,5,BHZ-IPA,BHZ-IPA,semi leito,TARDE,56.76,75.96,1.0,
2026-06-06,7,5,BHZ-IPA,IPA-BHZ,semi leito,TARDE,57.17,86.74,1.0,
2026-06-06,7,5,BRU-SAO,BRU-SAO,semi leito,TARDE,52.47,90.4,1.1026151437847882,
2026-06-06,7,5,BRU-SAO,SAO-BRU,semi leito,TARDE,,75.72,1.0,
2026-06-06,7,5,CAB-RIO,CAB-RIO,semi leito,TARDE,42.19,58.9,1.2784312500000004,
2026-06-06,7,5,CGR-SAO,SAO-CGR,semi leito,TARDE,240.57,309.53,1.5391156462585027,
2026-06-06,7,5,CMP-SAO,CMP-SAO,semi leito,TARDE,22.53,36.65,1.0290757456828883,
2026-06-06,7,5,CMP-SAO,SAO-CMP,semi leito,TARDE,20.79,37.9,1.053477891156462,
2026-06-06,7,5,CMP-SJK,CMP-SJK,semi leito,TARDE,28.9,41.9,1.0,
2026-06-06,7,5,CPC-FLN,CPC-FLN,leito,TARDE,211.25,263.39,1.4906,2026-05-21 21:27:11.648087
2026-06-06,7,5,CRG-SAO,CRG-SAO,semi leito,TARDE,52.82,59.15,1.1947941176470604,
2026-06-06,7,5,MCE-RIO,MCE-RIO,semi leito,TARDE,33.65,61.16,1.1057416666666664,
2026-06-06,7,5,MCL-SAO,MCL-SAO,semi leito,TARDE,153.52,259.19,1.3614027777777784,
2026-06-06,7,5,MCL-SAO,SAO-MCL,semi leito,TARDE,128.85,182.35,1.0924,
2026-06-06,7,5,RAO-SAO,RAO-SAO,semi leito,TARDE,,124.36,1.5222,2026-05-18 19:41:29.212361
2026-06-06,7,5,RAO-SAO,SAO-RAO,semi leito,TARDE,57.47,77.9,1.0,
2026-06-06,7,5,RIO-SAO,SAO-RIO,leito,TARDE,84.47,103.58,1.0,
2026-06-06,7,5,SAO-SJK,SAO-SJK,semi leito,TARDE,20.9,32.9,1.0403827160493826,
2026-06-06,7,5,SAO-SJK,SJK-SAO,semi leito,TARDE,,29.9,1.0,
2026-06-06,7,5,SAO-SJP,SAO-SJP,semi leito,TARDE,76.63,107.0,1.081416515837105,
2026-06-06,7,5,SAO-VIX,SAO-VIX,leito,TARDE,186.75,251.78,1.0140944444444453,
2026-06-06,7,5,SAO-VIX,VIX-SAO,leito,TARDE,203.37,328.02,1.1336311983471095,
2026-06-07,1,6,CMP-SAO,CMP-SAO,semi leito,MADRUGADA,33.9,43.1,1.8764,2026-05-20 19:15:46.396348
